id,shannon,evenness,site,treatment,year,CHELSA_bio10_01,prec,hli,soil_Ph,soil_Ph2,soil_ZZ,soil_P,soil_TN,soil_susina,soil_Ca,soil_K,soil_Mg,PC1,PC2,PC3,temp,cala_cover,cala_cover_rel
HIG_3_2015,1.1205913483511387,0.3805789001843652,HIG,3,1,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.65,3.4759358288770055
HIG_3_2016,1.884636648498694,0.5930159616875831,HIG,3,2,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.3,1.1583011583011582
HIG_3_2017,2.617276525034316,0.7941159200052708,HIG,3,3,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.08,0.2867383512544803
HIG_4_2014,0.82706545676815,0.31339427434444017,HIG,4,0,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.5,5.208333333333333
HIG_4_2015,1.7512813295580107,0.5752236567083906,HIG,4,1,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.4,1.1869436201780414
HIG_4_2016,2.6536059227680586,0.8144651000364441,HIG,4,2,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.08,0.18475750577367206
HIG_4_2017,2.8139984551733788,0.8356849523330067,HIG,4,3,103,475,0.660225677,8.06,8.61,5.11,30.252,2540.585,99.22,2913.7,81.92696743,528.9019826,-1.56563478200371,0.380280344311849,-1.61937541603383,10.3,0.03,0.09259259259259259
ILI_0_2014,0.9709771613193583,0.37855607499413124,ILI,0,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.6,3.4482758620689657
ILI_0_2015,1.4658170769969436,0.49782559168942636,ILI,0,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.4,1.9801980198019802
ILI_0_2016,0.6137583135007868,0.2392867179678773,ILI,0,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.8,7.339449541284404
ILI_0_2017,0.9603532977441386,0.35462906018258555,ILI,0,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.5,4.132231404958678
ILI_1_2014,1.1969304944105992,0.4535447112037906,ILI,1,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.55,2.534562211981567
ILI_1_2015,1.2157884745715095,0.41291005966633915,ILI,1,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.6,2.7522935779816513
ILI_1_2016,1.4830787056636907,0.5036880424954654,ILI,1,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.55,1.950354609929078
ILI_1_2017,1.424416896891946,0.5027566666944524,ILI,1,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.45,2.0454545454545454
ILI_2_2014,1.1407314338483252,0.47572195783057647,ILI,2,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.5,2.5510204081632653
ILI_2_2015,1.5474059310348272,0.5581087157365286,ILI,2,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.4,1.0025062656641603
ILI_2_2016,2.017486889725841,0.6526881853511612,ILI,2,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.2,0.37523452157598497
ILI_2_2017,2.1378114020849766,0.6726794183504817,ILI,2,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.2,0.5235602094240838
ILI_3_2014,0.5746248102684951,0.3207042128908414,ILI,3,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.5,6.666666666666667
ILI_3_2015,1.396358173693628,0.5036297531231417,ILI,3,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.4,1.0526315789473684
ILI_3_2016,1.5422803849525961,0.5443573065855201,ILI,3,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.3,0.5524861878453039
ILI_3_2017,1.6336906765059844,0.5548393728194959,ILI,3,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.2,0.36563071297989036
ILI_4_2014,1.0699178194251742,0.44619038686229534,ILI,4,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.45,2.6162790697674416
ILI_4_2015,1.6624011241530126,0.5460301765409528,ILI,4,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.45,0.8653846153846154
ILI_4_2016,1.9676168825721785,0.5970006898301361,ILI,4,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.1,0.111731843575419
ILI_4_2017,1.972193045463552,0.6380349267998014,ILI,4,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.1,0.16806722689075632
ILI_5_2014,1.0361094212213982,0.38260347640515996,ILI,3,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.5,2.857142857142857
ILI_5_2015,1.6151985257625288,0.5485590080796259,ILI,3,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.5,1.0940919037199126
ILI_5_2016,1.868686384474963,0.5959782591788995,ILI,3,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.3,0.4792332268370607
ILI_5_2017,1.9023080422306509,0.6248297002708654,ILI,3,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.2,0.3252032520325204
ILI_6_2014,1.4066448763270172,0.5194308716117948,ILI,4,0,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.4,1.8264840182648403
ILI_6_2015,1.7169950398495093,0.5475994920120455,ILI,4,1,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.25,0.46040515653775327
ILI_6_2016,2.1142802651152395,0.6489311290939099,ILI,4,2,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.05,0.06443298969072166
ILI_6_2017,1.9334315936771937,0.6350525027245125,ILI,4,3,84,781,0.590659612,5.65,6.45,1.54,27.133,2164.173,98.06,939.6,93.50553693,250.1399472,-0.37292593065102,-1.02453635884729,-1.03830953891901,8.4,0.1,0.18552875695732837
JAZ_0_2014,2.0049896877185844,0.5639362596973558,JAZ,0,0,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.2,0.2242152466367713
JAZ_0_2015,2.1645987518545087,0.636422562102725,JAZ,0,1,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.45,0.550795593635251
JAZ_0_2016,2.14566679194207,0.6308562988759825,JAZ,0,2,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.5,0.9009009009009008
JAZ_0_2017,2.4296841838368604,0.7291521803111388,JAZ,0,3,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.3,0.5736137667304014
JAZ_1_2014,2.177821539290125,0.6125480548247046,JAZ,1,0,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.3,0.38314176245210724
JAZ_1_2015,2.102191550043784,0.586627721562837,JAZ,1,1,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.6,1.1320754716981132
JAZ_1_2016,2.0385944235328304,0.5882140130429419,JAZ,1,2,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.6,1.188118811881188
JAZ_1_2017,2.82191290819244,0.8002338072054049,JAZ,1,3,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.15,0.20833333333333331
JAZ_2_2014,2.0385871733225076,0.6414577229169574,JAZ,2,0,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.3,0.33444816053511706
JAZ_2_2015,2.272271007524087,0.6748058745801417,JAZ,2,1,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.4,0.718132854578097
JAZ_2_2016,2.3069637077417102,0.6597908533548659,JAZ,2,2,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.4,0.6191950464396285
JAZ_2_2017,2.7163598180887636,0.7640207853379116,JAZ,2,3,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.08,0.1068090787716956
JAZ_3_2014,2.0351055681112644,0.5872073421599275,JAZ,3,0,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.4,0.4842615012106538
JAZ_3_2015,1.9538382960835858,0.6417552624590249,JAZ,3,1,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.5,0.4690431519699812
JAZ_3_2016,2.60085719978271,0.7202759139650834,JAZ,3,2,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.15,0.19379844961240308
JAZ_3_2017,2.997693395879673,0.8729483301406517,JAZ,3,3,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.05,0.07507507507507508
JAZ_4_2014,2.08939321952854,0.6412926060187735,JAZ,4,0,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.2,0.2314814814814815
JAZ_4_2015,1.9576284894793297,0.6534724437030197,JAZ,4,1,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.4,0.4895960832313342
JAZ_4_2016,2.738764090501857,0.7703223546992269,JAZ,4,2,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.03,0.048465266558966075
JAZ_4_2017,3.091843774891764,0.838152564579918,JAZ,4,3,82,694,0.614804491,4.62,5.93,10.46,16.893,2615.3612,98.46,1271.2,94.68663524,82.70421236,0.0799126296752948,-0.290154272496496,0.737498048842961,8.2,0.01,0.01795332136445242
KOS_0_2015,1.7532620352668897,0.5852532453398798,KOS,0,0,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.3,1.083032490974729
KOS_0_2016,1.7970194652965172,0.5731216011074673,KOS,0,1,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.4,0.8179959100204499
KOS_0_2017,2.112656754452731,0.6563337231374047,KOS,0,2,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.3,0.6787330316742081
KOS_1_2015,1.4083446634514276,0.5079529654559527,KOS,1,0,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.3,1.4018691588785044
KOS_1_2016,1.871793176335269,0.5969691051656415,KOS,1,1,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.3,0.8720930232558138
KOS_1_2017,2.27419165249343,0.7155925525164697,KOS,1,2,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.25,0.6142506142506142
KOS_2_2015,1.6968757864039923,0.5411828788531674,KOS,2,0,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.3,1.083032490974729
KOS_2_2016,2.4815599482832433,0.7709399440361614,KOS,2,1,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.1,0.17421602787456444
KOS_2_2017,2.654119480125013,0.7965055782201862,KOS,2,2,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.15,0.2640845070422535
KOS_3_2015,1.8219676286602513,0.690385770788038,KOS,3,0,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.25,0.6613756613756614
KOS_3_2016,2.2463550700476813,0.706833549701624,KOS,3,1,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.15,0.30991735537190085
KOS_3_2017,2.6635390989192103,0.7831180610922223,KOS,3,2,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.1,0.18726591760299627
KOS_4_2015,1.4077646620118163,0.4554336225574405,KOS,4,0,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.5,2.1367521367521367
KOS_4_2016,2.2933548367734176,0.7314173392897877,KOS,4,1,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.2,0.6430868167202572
KOS_4_2017,2.543902212298456,0.7479431290915725,KOS,4,2,74,740,0.581166328,5.35,6.34,5.5,24.822,1345.468,99.32,902.2,104.1792815,136.3618932,-0.248563696971543,-0.627670716041161,1.03438352582842,7.4,0.15,0.3363228699551569
KYS_0_2014,1.5707190602423948,0.5009478417350355,KYS,0,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.5,1.5337423312883436
KYS_0_2015,1.257989716939422,0.4069791133320274,KYS,0,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.6,2.7906976744186047
KYS_0_2016,1.5862545162175106,0.4868654128894482,KYS,0,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.65,1.7195767195767195
KYS_0_2017,1.608992856457579,0.5205340530698507,KYS,0,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.45,1.7175572519083968
KYS_1_2014,1.600158141114671,0.5103368180318878,KYS,1,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.5,1.529051987767584
KYS_1_2015,1.9958844617573592,0.5447934700009491,KYS,1,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.5,1.2953367875647668
KYS_1_2016,1.984962192767625,0.5539142465430384,KYS,1,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.5,1.524390243902439
KYS_1_2017,2.2062952226483343,0.590286314193184,KYS,1,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.45,0.9574468085106383
KYS_2_2014,1.8968870469225667,0.542509064709984,KYS,2,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.45,1.1688311688311688
KYS_2_2015,2.3065733879897,0.6295986285440207,KYS,2,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.35,0.6445672191528544
KYS_2_2016,2.6980590444318038,0.696956587071939,KYS,2,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.3,0.3546099290780142
KYS_2_2017,2.569933128551678,0.6920380384141629,KYS,2,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.3,0.3171247357293869
KYS_3_2014,2.1099170648095993,0.6401764257730188,KYS,3,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.45,1.0067114093959733
KYS_3_2015,2.67394862357184,0.7520919407400197,KYS,3,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.2,0.41841004184100417
KYS_3_2016,2.7015891091898907,0.7661125657263743,KYS,3,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.17,0.21601016518424396
KYS_3_2017,2.772375901568838,0.751549606338318,KYS,3,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.2,0.3937007874015748
KYS_4_2014,1.641252094431076,0.5390835929126347,KYS,4,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.6,1.5957446808510638
KYS_4_2015,2.748085956284942,0.7859516697662623,KYS,4,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.15,0.30927835051546393
KYS_4_2016,2.969721364194298,0.7895674978321869,KYS,4,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.1,0.10857763300760044
KYS_4_2017,2.905079174731103,0.7631564874842333,KYS,4,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.25,0.34435261707988984
KYS_5_2014,1.3002380825127897,0.45892699370506373,KYS,3,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.65,2.3381294964028774
KYS_5_2015,1.4998211981452014,0.4550653624927416,KYS,3,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.75,2.1186440677966103
KYS_5_2016,1.569069942893535,0.5076183735971637,KYS,3,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.7,1.9662921348314606
KYS_5_2017,1.71699281417139,0.5152723396563412,KYS,3,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.75,1.6968325791855203
KYS_6_2014,1.190400377678335,0.42015910315249283,KYS,4,0,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.65,3.0952380952380953
KYS_6_2015,2.2234095842110397,0.6824259374343866,KYS,4,1,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.35,0.849514563106796
KYS_6_2016,3.0164302755594665,0.8070350201109665,KYS,4,2,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.2,0.3780718336483932
KYS_6_2017,2.3451646080807276,0.6447035218148971,KYS,4,3,63,780,0.771661805,4.69,5.85,16.57,3.718,6352.844,96.85,1841.5,99.52075511,213.0512098,1.62452969258617,0.64031228338169,-0.564609795420682,6.3,0.6,0.9287925696594427
LET_1_2014,2.7556394039082863,0.7080592609186181,LET,1,0,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.25,0.2870264064293915
LET_1_2015,2.663269983936002,0.6996338632839221,LET,1,1,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.3,0.3658536585365853
LET_1_2016,2.678981372503718,0.6958126413942773,LET,1,2,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.3,0.37593984962406013
LET_1_2017,3.0530047194055294,0.7929578383045692,LET,1,3,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.15,0.16411378555798686
LET_2_2014,2.913502287111696,0.7447559186306042,LET,2,0,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.2,0.21739130434782608
LET_2_2015,2.4540226407376124,0.6608253715446243,LET,2,1,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.4,0.5594405594405595
LET_2_2016,2.79375610972727,0.7339122176539048,LET,2,2,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.25,0.32679738562091504
LET_2_2017,3.0598038776001406,0.8239516623453147,LET,2,3,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.1,0.1107419712070875
LET_3_2014,2.713880907052052,0.6803438859048652,LET,3,0,83,672,0.790800645,7.23,7.87,12.29,20.236,4007.935,97.8,3936.6,219.5124022,145.2663133,0.0400773837874314,1.21641847888886,0.470009825626944,8.3,0.35,0.42067307692307687
